"campaignID";"profilID";"siteID";"insurer";"coverage";"prix";"fees";"date_extraction";"date_aspiration";"flag_parsing";"wrong_price";"id";"status";"year";"month";"week";"type"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"HODEVA";"Minimum";"14237";"100";"2017-02-28";"2017-02-28";"";"";"139";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"14543";"20";"2017-02-28";"2017-02-28";"";"";"140";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"Zen'up";"Minimum";"15894";"20";"2017-02-28";"2017-02-28";"";"";"141";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"29245";"Gratuits";"2017-02-28";"2017-02-28";"";"";"142";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"11916";"350";"2017-02-28";"2017-02-28";"";"";"143";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"19914";"20";"2017-02-28";"2017-02-28";"";"";"144";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"23045";"100";"2017-02-28";"2017-02-28";"";"";"145";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"Groupe AVIVA";"Formule Optimum";"28374";"20";"2017-02-28";"2017-02-28";"";"";"146";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"30069";"20";"2017-02-28";"2017-02-28";"";"";"147";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"45190";"Gratuits";"2017-02-28";"2017-02-28";"";"";"148";"OK";"2017";"2";"9";"RECURRENT"
